p,0,1,2,3,4,5,6,7,8,9,10
0.75590000,0.00000075,0.00000233,0.00000720,0.00002230,0.00006907,0.00021388,0.00066230,0.00205094,0.00635112,0.01966740,0.06090367
0.75600000,0.00000075,0.00000232,0.00000718,0.00002225,0.00006893,0.00021358,0.00066174,0.00205032,0.00635264,0.01968276,0.06098429
0.75610000,0.00000074,0.00000231,0.00000716,0.00002219,0.00006880,0.00021328,0.00066118,0.00204970,0.00635415,0.01969813,0.06106500
0.75620000,0.00000074,0.00000230,0.00000714,0.00002214,0.00006867,0.00021299,0.00066062,0.00204907,0.00635566,0.01971350,0.06114581
0.75630000,0.00000074,0.00000229,0.00000712,0.00002208,0.00006853,0.00021269,0.00066007,0.00204845,0.00635717,0.01972888,0.06122672
0.75640000,0.00000074,0.00000228,0.00000709,0.00002203,0.00006840,0.00021239,0.00065951,0.00204782,0.00635868,0.01974426,0.06130773
0.75650000,0.00000073,0.00000228,0.00000707,0.00002197,0.00006827,0.00021210,0.00065895,0.00204720,0.00636018,0.01975965,0.06138883
0.75660000,0.00000073,0.00000227,0.00000705,0.00002192,0.00006814,0.00021180,0.00065839,0.00204657,0.00636168,0.01977505,0.06147002
0.75670000,0.00000073,0.00000226,0.00000703,0.00002187,0.00006801,0.00021151,0.00065783,0.00204594,0.00636318,0.01979045,0.06155132
0.75680000,0.00000072,0.00000225,0.00000701,0.00002181,0.00006787,0.00021121,0.00065727,0.00204531,0.00636467,0.01980586,0.06163271
0.75690000,0.00000072,0.00000224,0.00000699,0.00002176,0.00006774,0.00021092,0.00065671,0.00204468,0.00636617,0.01982127,0.06171419
0.75700000,0.00000072,0.00000224,0.00000697,0.00002170,0.00006761,0.00021063,0.00065615,0.00204404,0.00636766,0.01983669,0.06179578
0.75710000,0.00000071,0.00000223,0.00000695,0.00002165,0.00006748,0.00021033,0.00065559,0.00204341,0.00636914,0.01985211,0.06187746
0.75720000,0.00000071,0.00000222,0.00000692,0.00002160,0.00006735,0.00021004,0.00065503,0.00204277,0.00637063,0.01986754,0.06195924
0.75730000,0.00000071,0.00000221,0.00000690,0.00002154,0.00006722,0.00020974,0.00065447,0.00204214,0.00637211,0.01988298,0.06204111
0.75740000,0.00000071,0.00000220,0.00000688,0.00002149,0.00006709,0.00020945,0.00065391,0.00204150,0.00637359,0.01989842,0.06212308
0.75750000,0.00000070,0.00000220,0.00000686,0.00002144,0.00006696,0.00020916,0.00065335,0.00204086,0.00637506,0.01991386,0.06220515
0.75760000,0.00000070,0.00000219,0.00000684,0.00002138,0.00006683,0.00020886,0.00065279,0.00204022,0.00637654,0.01992931,0.06228732
0.75770000,0.00000070,0.00000218,0.00000682,0.00002133,0.00006670,0.00020857,0.00065222,0.00203958,0.00637801,0.01994477,0.06236959
0.75780000,0.00000069,0.00000217,0.00000680,0.00002128,0.00006657,0.00020828,0.00065166,0.00203894,0.00637948,0.01996023,0.06245195
0.75790000,0.00000069,0.00000217,0.00000678,0.00002122,0.00006644,0.00020799,0.00065110,0.00203830,0.00638094,0.01997570,0.06253441
0.75800000,0.00000069,0.00000216,0.00000676,0.00002117,0.00006631,0.00020769,0.00065054,0.00203765,0.00638241,0.01999117,0.06261697
0.75810000,0.00000069,0.00000215,0.00000674,0.00002112,0.00006618,0.00020740,0.00064998,0.00203701,0.00638387,0.02000665,0.06269963
0.75820000,0.00000068,0.00000214,0.00000672,0.00002106,0.00006605,0.00020711,0.00064942,0.00203636,0.00638532,0.02002213,0.06278238
0.75830000,0.00000068,0.00000213,0.00000670,0.00002101,0.00006592,0.00020682,0.00064886,0.00203572,0.00638678,0.02003762,0.06286524
0.75840000,0.00000068,0.00000213,0.00000668,0.00002096,0.00006579,0.00020653,0.00064830,0.00203507,0.00638823,0.02005312,0.06294819
0.75850000,0.00000067,0.00000212,0.00000666,0.00002091,0.00006566,0.00020624,0.00064774,0.00203442,0.00638968,0.02006861,0.06303124
0.75860000,0.00000067,0.00000211,0.00000664,0.00002085,0.00006554,0.00020594,0.00064718,0.00203377,0.00639112,0.02008412,0.06311439
0.75870000,0.00000067,0.00000210,0.00000662,0.00002080,0.00006541,0.00020565,0.00064662,0.00203312,0.00639257,0.02009963,0.06319764
0.75880000,0.00000067,0.00000210,0.00000660,0.00002075,0.00006528,0.00020536,0.00064606,0.00203247,0.00639401,0.02011515,0.06328098
0.75890000,0.00000066,0.00000209,0.00000658,0.00002070,0.00006515,0.00020507,0.00064550,0.00203181,0.00639545,0.02013067,0.06336443
0.75900000,0.00000066,0.00000208,0.00000656,0.00002065,0.00006502,0.00020478,0.00064494,0.00203116,0.00639688,0.02014619,0.06344797
0.75910000,0.00000066,0.00000207,0.00000654,0.00002059,0.00006490,0.00020449,0.00064438,0.00203050,0.00639831,0.02016173,0.06353162
0.75920000,0.00000066,0.00000207,0.00000652,0.00002054,0.00006477,0.00020420,0.00064382,0.00202984,0.00639974,0.02017726,0.06361536
0.75930000,0.00000065,0.00000206,0.00000650,0.00002049,0.00006464,0.00020391,0.00064326,0.00202919,0.00640117,0.02019281,0.06369920
0.75940000,0.00000065,0.00000205,0.00000648,0.00002044,0.00006451,0.00020362,0.00064270,0.00202853,0.00640259,0.02020835,0.06378314
0.75950000,0.00000065,0.00000204,0.00000646,0.00002039,0.00006439,0.00020334,0.00064214,0.00202787,0.00640402,0.02022391,0.06386719
0.75960000,0.00000064,0.00000204,0.00000644,0.00002034,0.00006426,0.00020305,0.00064158,0.00202721,0.00640543,0.02023947,0.06395133
0.75970000,0.00000064,0.00000203,0.00000642,0.00002029,0.00006413,0.00020276,0.00064101,0.00202654,0.00640685,0.02025503,0.06403557
0.75980000,0.00000064,0.00000202,0.00000640,0.00002024,0.00006401,0.00020247,0.00064045,0.00202588,0.00640826,0.02027060,0.06411991
0.75990000,0.00000064,0.00000202,0.00000638,0.00002018,0.00006388,0.00020218,0.00063989,0.00202522,0.00640967,0.02028617,0.06420435
0.76000000,0.00000063,0.00000201,0.00000636,0.00002013,0.00006376,0.00020189,0.00063933,0.00202455,0.00641108,0.02030175,0.06428889
0.76010000,0.00000063,0.00000200,0.00000634,0.00002008,0.00006363,0.00020161,0.00063877,0.00202389,0.00641248,0.02031734,0.06437353
0.76020000,0.00000063,0.00000199,0.00000632,0.00002003,0.00006350,0.00020132,0.00063821,0.00202322,0.00641389,0.02033293,0.06445827
0.76030000,0.00000063,0.00000199,0.00000630,0.00001998,0.00006338,0.00020103,0.00063765,0.00202255,0.00641529,0.02034853,0.06454311
0.76040000,0.00000062,0.00000198,0.00000628,0.00001993,0.00006325,0.00020074,0.00063709,0.00202188,0.00641668,0.02036413,0.06462805
0.76050000,0.00000062,0.00000197,0.00000626,0.00001988,0.00006313,0.00020046,0.00063653,0.00202121,0.00641807,0.02037973,0.06471310
0.76060000,0.00000062,0.00000196,0.00000624,0.00001983,0.00006300,0.00020017,0.00063597,0.00202054,0.00641947,0.02039534,0.06479824
0.76070000,0.00000062,0.00000196,0.00000622,0.00001978,0.00006288,0.00019989,0.00063541,0.00201986,0.00642085,0.02041096,0.06488348
0.76080000,0.00000061,0.00000195,0.00000620,0.00001973,0.00006276,0.00019960,0.00063485,0.00201919,0.00642224,0.02042658,0.06496883
0.76090000,0.00000061,0.00000194,0.00000618,0.00001968,0.00006263,0.00019931,0.00063428,0.00201851,0.00642362,0.02044221,0.06505427
0.76100000,0.00000061,0.00000194,0.00000617,0.00001963,0.00006251,0.00019903,0.00063372,0.00201784,0.00642500,0.02045784,0.06513982
0.76110000,0.00000061,0.00000193,0.00000615,0.00001958,0.00006238,0.00019874,0.00063316,0.00201716,0.00642638,0.02047348,0.06522547
0.76120000,0.00000060,0.00000192,0.00000613,0.00001953,0.00006226,0.00019846,0.00063260,0.00201648,0.00642775,0.02048912,0.06531122
0.76130000,0.00000060,0.00000192,0.00000611,0.00001948,0.00006214,0.00019817,0.00063204,0.00201580,0.00642912,0.02050477,0.06539707
0.76140000,0.00000060,0.00000191,0.00000609,0.00001943,0.00006201,0.00019789,0.00063148,0.00201512,0.00643049,0.02052042,0.06548302
0.76150000,0.00000060,0.00000190,0.00000607,0.00001938,0.00006189,0.00019760,0.00063092,0.00201444,0.00643185,0.02053608,0.06556908
0.76160000,0.00000059,0.00000189,0.00000605,0.00001933,0.00006177,0.00019732,0.00063036,0.00201376,0.00643321,0.02055174,0.06565523
0.76170000,0.00000059,0.00000189,0.00000603,0.00001929,0.00006164,0.00019703,0.00062980,0.00201307,0.00643457,0.02056741,0.06574149
0.76180000,0.00000059,0.00000188,0.00000601,0.00001924,0.00006152,0.00019675,0.00062923,0.00201239,0.00643593,0.02058309,0.06582785
0.76190000,0.00000059,0.00000187,0.00000600,0.00001919,0.00006140,0.00019647,0.00062867,0.00201170,0.00643728,0.02059876,0.06591431
0.76200000,0.00000058,0.00000187,0.00000598,0.00001914,0.00006127,0.00019618,0.00062811,0.00201102,0.00643863,0.02061445,0.06600088
0.76210000,0.00000058,0.00000186,0.00000596,0.00001909,0.00006115,0.00019590,0.00062755,0.00201033,0.00643998,0.02063014,0.06608754
0.76220000,0.00000058,0.00000185,0.00000594,0.00001904,0.00006103,0.00019562,0.00062699,0.00200964,0.00644133,0.02064583,0.06617431
0.76230000,0.00000058,0.00000185,0.00000592,0.00001899,0.00006091,0.00019533,0.00062643,0.00200895,0.00644267,0.02066153,0.06626118
0.76240000,0.00000057,0.00000184,0.00000590,0.00001894,0.00006079,0.00019505,0.00062587,0.00200826,0.00644401,0.02067723,0.06634816
0.76250000,0.00000057,0.00000183,0.00000589,0.00001890,0.00006067,0.00019477,0.00062531,0.00200757,0.00644534,0.02069294,0.06643524
0.76260000,0.00000057,0.00000183,0.00000587,0.00001885,0.00006054,0.00019449,0.00062475,0.00200687,0.00644668,0.02070866,0.06652242
0.76270000,0.00000057,0.00000182,0.00000585,0.00001880,0.00006042,0.00019420,0.00062419,0.00200618,0.00644801,0.02072438,0.06660970
0.76280000,0.00000056,0.00000181,0.00000583,0.00001875,0.00006030,0.00019392,0.00062362,0.00200548,0.00644933,0.02074010,0.06669708
0.76290000,0.00000056,0.00000181,0.00000581,0.00001870,0.00006018,0.00019364,0.00062306,0.00200479,0.00645066,0.02075583,0.06678457
0.76300000,0.00000056,0.00000180,0.00000579,0.00001866,0.00006006,0.00019336,0.00062250,0.00200409,0.00645198,0.02077156,0.06687216
0.76310000,0.00000056,0.00000179,0.00000578,0.00001861,0.00005994,0.00019308,0.00062194,0.00200339,0.00645330,0.02078730,0.06695986
0.76320000,0.00000055,0.00000179,0.00000576,0.00001856,0.00005982,0.00019280,0.00062138,0.00200269,0.00645461,0.02080305,0.06704766
0.76330000,0.00000055,0.00000178,0.00000574,0.00001851,0.00005970,0.00019252,0.00062082,0.00200199,0.00645593,0.02081880,0.06713556
0.76340000,0.00000055,0.00000177,0.00000572,0.00001847,0.00005958,0.00019224,0.00062026,0.00200129,0.00645724,0.02083455,0.06722357
0.76350000,0.00000055,0.00000177,0.00000571,0.00001842,0.00005946,0.00019196,0.00061970,0.00200058,0.00645854,0.02085031,0.06731168
0.76360000,0.00000055,0.00000176,0.00000569,0.00001837,0.00005934,0.00019168,0.00061914,0.00199988,0.00645985,0.02086607,0.06739989
0.76370000,0.00000054,0.00000175,0.00000567,0.00001832,0.00005922,0.00019140,0.00061857,0.00199917,0.00646115,0.02088184,0.06748821
0.76380000,0.00000054,0.00000175,0.00000565,0.00001828,0.00005910,0.00019112,0.00061801,0.00199847,0.00646245,0.02089762,0.06757663
0.76390000,0.00000054,0.00000174,0.00000563,0.00001823,0.00005898,0.00019084,0.00061745,0.00199776,0.00646374,0.02091340,0.06766516
0.76400000,0.00000054,0.00000174,0.00000562,0.00001818,0.00005886,0.00019056,0.00061689,0.00199705,0.00646503,0.02092918,0.06775379
0.76410000,0.00000053,0.00000173,0.00000560,0.00001814,0.00005874,0.00019028,0.00061633,0.00199634,0.00646632,0.02094497,0.06784252
0.76420000,0.00000053,0.00000172,0.00000558,0.00001809,0.00005863,0.00019000,0.00061577,0.00199563,0.00646761,0.02096076,0.06793136
0.76430000,0.00000053,0.00000172,0.00000556,0.00001804,0.00005851,0.00018972,0.00061521,0.00199492,0.00646889,0.02097656,0.06802031
0.76440000,0.00000053,0.00000171,0.00000555,0.00001800,0.00005839,0.00018944,0.00061465,0.00199421,0.00647017,0.02099237,0.06810936
0.76450000,0.00000052,0.00000170,0.00000553,0.00001795,0.00005827,0.00018917,0.00061409,0.00199350,0.00647145,0.02100817,0.06819851
0.76460000,0.00000052,0.00000170,0.00000551,0.00001790,0.00005815,0.00018889,0.00061352,0.00199278,0.00647273,0.02102399,0.06828777
0.76470000,0.00000052,0.00000169,0.00000549,0.00001786,0.00005804,0.00018861,0.00061296,0.00199206,0.00647400,0.02103981,0.06837714
0.76480000,0.00000052,0.00000168,0.00000548,0.00001781,0.00005792,0.00018833,0.00061240,0.00199135,0.00647527,0.02105563,0.06846660
0.76490000,0.00000052,0.00000168,0.00000546,0.00001777,0.00005780,0.00018806,0.00061184,0.00199063,0.00647653,0.02107146,0.06855618
0.76500000,0.00000051,0.00000167,0.00000544,0.00001772,0.00005768,0.00018778,0.00061128,0.00198991,0.00647780,0.02108729,0.06864586
0.76510000,0.00000051,0.00000167,0.00000543,0.00001767,0.00005757,0.00018750,0.00061072,0.00198919,0.00647905,0.02110313,0.06873565
0.76520000,0.00000051,0.00000166,0.00000541,0.00001763,0.00005745,0.00018723,0.00061016,0.00198847,0.00648031,0.02111897,0.06882554
0.76530000,0.00000051,0.00000165,0.00000539,0.00001758,0.00005733,0.00018695,0.00060960,0.00198775,0.00648157,0.02113482,0.06891554
0.76540000,0.00000050,0.00000165,0.00000538,0.00001754,0.00005722,0.00018667,0.00060904,0.00198702,0.00648282,0.02115067,0.06900564
0.76550000,0.00000050,0.00000164,0.00000536,0.00001749,0.00005710,0.00018640,0.00060847,0.00198630,0.00648406,0.02116653,0.06909585
0.76560000,0.00000050,0.00000164,0.00000534,0.00001745,0.00005698,0.00018612,0.00060791,0.00198557,0.00648531,0.02118239,0.06918616
0.76570000,0.00000050,0.00000163,0.00000532,0.00001740,0.00005687,0.00018585,0.00060735,0.00198485,0.00648655,0.02119826,0.06927659
0.76580000,0.00000050,0.00000162,0.00000531,0.00001736,0.00005675,0.00018557,0.00060679,0.00198412,0.00648779,0.02121413,0.06936711
0.76590000,0.00000049,0.00000162,0.00000529,0.00001731,0.00005664,0.00018530,0.00060623,0.00198339,0.00648902,0.02123000,0.06945775
0.76600000,0.00000049,0.00000161,0.00000527,0.00001727,0.00005652,0.00018502,0.00060567,0.00198266,0.00649026,0.02124588,0.06954849
0.76610000,0.00000049,0.00000161,0.00000526,0.00001722,0.00005641,0.00018475,0.00060511,0.00198193,0.00649149,0.02126177,0.06963934
0.76620000,0.00000049,0.00000160,0.00000524,0.00001718,0.00005629,0.00018447,0.00060455,0.00198120,0.00649271,0.02127766,0.06973029
0.76630000,0.00000049,0.00000159,0.00000522,0.00001713,0.00005618,0.00018420,0.00060399,0.00198047,0.00649394,0.02129355,0.06982135
0.76640000,0.00000048,0.00000159,0.00000521,0.00001709,0.00005606,0.00018393,0.00060343,0.00197973,0.00649516,0.02130945,0.06991252
0.76650000,0.00000048,0.00000158,0.00000519,0.00001704,0.00005595,0.00018365,0.00060287,0.00197900,0.00649637,0.02132536,0.07000380
0.76660000,0.00000048,0.00000158,0.00000518,0.00001700,0.00005583,0.00018338,0.00060230,0.00197826,0.00649759,0.02134127,0.07009518
0.76670000,0.00000048,0.00000157,0.00000516,0.00001695,0.00005572,0.00018311,0.00060174,0.00197753,0.00649880,0.02135718,0.07018667
0.76680000,0.00000048,0.00000156,0.00000514,0.00001691,0.00005560,0.00018283,0.00060118,0.00197679,0.00650001,0.02137310,0.07027827
0.76690000,0.00000047,0.00000156,0.00000513,0.00001687,0.00005549,0.00018256,0.00060062,0.00197605,0.00650121,0.02138902,0.07036997
0.76700000,0.00000047,0.00000155,0.00000511,0.00001682,0.00005538,0.00018229,0.00060006,0.00197531,0.00650242,0.02140495,0.07046178
0.76710000,0.00000047,0.00000155,0.00000509,0.00001678,0.00005526,0.00018202,0.00059950,0.00197457,0.00650362,0.02142088,0.07055371
0.76720000,0.00000047,0.00000154,0.00000508,0.00001673,0.00005515,0.00018174,0.00059894,0.00197383,0.00650481,0.02143682,0.07064573
0.76730000,0.00000047,0.00000154,0.00000506,0.00001669,0.00005504,0.00018147,0.00059838,0.00197308,0.00650600,0.02145276,0.07073787
0.76740000,0.00000046,0.00000153,0.00000505,0.00001665,0.00005492,0.00018120,0.00059782,0.00197234,0.00650719,0.02146871,0.07083012
0.76750000,0.00000046,0.00000152,0.00000503,0.00001660,0.00005481,0.00018093,0.00059726,0.00197159,0.00650838,0.02148466,0.07092247
0.76760000,0.00000046,0.00000152,0.00000501,0.00001656,0.00005470,0.00018066,0.00059670,0.00197085,0.00650957,0.02150061,0.07101493
0.76770000,0.00000046,0.00000151,0.00000500,0.00001652,0.00005458,0.00018039,0.00059614,0.00197010,0.00651075,0.02151657,0.07110750
0.76780000,0.00000046,0.00000151,0.00000498,0.00001647,0.00005447,0.00018012,0.00059558,0.00196935,0.00651192,0.02153254,0.07120018
0.76790000,0.00000045,0.00000150,0.00000497,0.00001643,0.00005436,0.00017985,0.00059502,0.00196860,0.00651310,0.02154851,0.07129296
0.76800000,0.00000045,0.00000150,0.00000495,0.00001639,0.00005425,0.00017958,0.00059446,0.00196785,0.00651427,0.02156448,0.07138586
0.76810000,0.00000045,0.00000149,0.00000493,0.00001634,0.00005413,0.00017931,0.00059389,0.00196710,0.00651544,0.02158046,0.07147887
0.76820000,0.00000045,0.00000148,0.00000492,0.00001630,0.00005402,0.00017904,0.00059333,0.00196635,0.00651660,0.02159644,0.07157198
0.76830000,0.00000045,0.00000148,0.00000490,0.00001626,0.00005391,0.00017877,0.00059277,0.00196559,0.00651777,0.02161243,0.07166520
0.76840000,0.00000044,0.00000147,0.00000489,0.00001622,0.00005380,0.00017850,0.00059221,0.00196484,0.00651892,0.02162842,0.07175853
0.76850000,0.00000044,0.00000147,0.00000487,0.00001617,0.00005369,0.00017823,0.00059165,0.00196408,0.00652008,0.02164441,0.07185198
0.76860000,0.00000044,0.00000146,0.00000486,0.00001613,0.00005358,0.00017796,0.00059109,0.00196333,0.00652123,0.02166042,0.07194553
0.76870000,0.00000044,0.00000146,0.00000484,0.00001609,0.00005347,0.00017769,0.00059053,0.00196257,0.00652238,0.02167642,0.07203919
0.76880000,0.00000044,0.00000145,0.00000483,0.00001605,0.00005336,0.00017742,0.00058997,0.00196181,0.00652353,0.02169243,0.07213296
0.76890000,0.00000043,0.00000145,0.00000481,0.00001600,0.00005325,0.00017715,0.00058941,0.00196105,0.00652467,0.02170844,0.07222684
0.76900000,0.00000043,0.00000144,0.00000479,0.00001596,0.00005313,0.00017689,0.00058885,0.00196029,0.00652581,0.02172446,0.07232083
0.76910000,0.00000043,0.00000143,0.00000478,0.00001592,0.00005302,0.00017662,0.00058829,0.00195953,0.00652695,0.02174049,0.07241493
0.76920000,0.00000043,0.00000143,0.00000476,0.00001588,0.00005291,0.00017635,0.00058773,0.00195877,0.00652809,0.02175651,0.07250914
0.76930000,0.00000043,0.00000142,0.00000475,0.00001584,0.00005280,0.00017608,0.00058717,0.00195800,0.00652922,0.02177254,0.07260346
0.76940000,0.00000043,0.00000142,0.00000473,0.00001579,0.00005269,0.00017582,0.00058661,0.00195724,0.00653034,0.02178858,0.07269789
0.76950000,0.00000042,0.00000141,0.00000472,0.00001575,0.00005258,0.00017555,0.00058605,0.00195647,0.00653147,0.02180462,0.07279243
0.76960000,0.00000042,0.00000141,0.00000470,0.00001571,0.00005248,0.00017528,0.00058549,0.00195570,0.00653259,0.02182067,0.07288709
0.76970000,0.00000042,0.00000140,0.00000469,0.00001567,0.00005237,0.00017502,0.00058493,0.00195493,0.00653371,0.02183672,0.07298185
0.76980000,0.00000042,0.00000140,0.00000467,0.00001563,0.00005226,0.00017475,0.00058437,0.00195417,0.00653482,0.02185277,0.07307672
0.76990000,0.00000042,0.00000139,0.00000466,0.00001559,0.00005215,0.00017448,0.00058381,0.00195340,0.00653594,0.02186883,0.07317171
0.77000000,0.00000041,0.00000139,0.00000464,0.00001554,0.00005204,0.00017422,0.00058325,0.00195262,0.00653704,0.02188489,0.07326680
0.77010000,0.00000041,0.00000138,0.00000463,0.00001550,0.00005193,0.00017395,0.00058269,0.00195185,0.00653815,0.02190096,0.07336201
0.77020000,0.00000041,0.00000138,0.00000461,0.00001546,0.00005182,0.00017369,0.00058213,0.00195108,0.00653925,0.02191703,0.07345733
0.77030000,0.00000041,0.00000137,0.00000460,0.00001542,0.00005171,0.00017342,0.00058157,0.00195030,0.00654035,0.02193310,0.07355276
0.77040000,0.00000041,0.00000137,0.00000458,0.00001538,0.00005161,0.00017316,0.00058101,0.00194953,0.00654145,0.02194918,0.07364830
0.77050000,0.00000041,0.00000136,0.00000457,0.00001534,0.00005150,0.00017289,0.00058045,0.00194875,0.00654254,0.02196527,0.07374396
0.77060000,0.00000040,0.00000136,0.00000455,0.00001530,0.00005139,0.00017263,0.00057989,0.00194797,0.00654363,0.02198135,0.07383972
0.77070000,0.00000040,0.00000135,0.00000454,0.00001526,0.00005128,0.00017236,0.00057933,0.00194720,0.00654472,0.02199745,0.07393560
0.77080000,0.00000040,0.00000135,0.00000452,0.00001522,0.00005117,0.00017210,0.00057877,0.00194642,0.00654580,0.02201354,0.07403159
0.77090000,0.00000040,0.00000134,0.00000451,0.00001518,0.00005107,0.00017184,0.00057821,0.00194564,0.00654688,0.02202965,0.07412769
0.77100000,0.00000040,0.00000134,0.00000450,0.00001514,0.00005096,0.00017157,0.00057765,0.00194485,0.00654796,0.02204575,0.07422390
0.77110000,0.00000039,0.00000133,0.00000448,0.00001510,0.00005085,0.00017131,0.00057710,0.00194407,0.00654903,0.02206186,0.07432023
0.77120000,0.00000039,0.00000133,0.00000447,0.00001506,0.00005075,0.00017105,0.00057654,0.00194329,0.00655010,0.02207797,0.07441667
0.77130000,0.00000039,0.00000132,0.00000445,0.00001502,0.00005064,0.00017078,0.00057598,0.00194250,0.00655117,0.02209409,0.07451322
0.77140000,0.00000039,0.00000132,0.00000444,0.00001498,0.00005053,0.00017052,0.00057542,0.00194172,0.00655224,0.02211021,0.07460988
0.77150000,0.00000039,0.00000131,0.00000442,0.00001494,0.00005043,0.00017026,0.00057486,0.00194093,0.00655330,0.02212634,0.07470666
0.77160000,0.00000039,0.00000131,0.00000441,0.00001490,0.00005032,0.00017000,0.00057430,0.00194014,0.00655435,0.02214247,0.07480355
0.77170000,0.00000038,0.00000130,0.00000439,0.00001486,0.00005021,0.00016974,0.00057374,0.00193935,0.00655541,0.02215860,0.07490055
0.77180000,0.00000038,0.00000130,0.00000438,0.00001482,0.00005011,0.00016947,0.00057318,0.00193856,0.00655646,0.02217474,0.07499767
0.77190000,0.00000038,0.00000129,0.00000437,0.00001478,0.00005000,0.00016921,0.00057262,0.00193777,0.00655751,0.02219089,0.07509489
0.77200000,0.00000038,0.00000129,0.00000435,0.00001474,0.00004990,0.00016895,0.00057206,0.00193698,0.00655855,0.02220703,0.07519224
0.77210000,0.00000038,0.00000128,0.00000434,0.00001470,0.00004979,0.00016869,0.00057150,0.00193619,0.00655960,0.02222318,0.07528969
0.77220000,0.00000038,0.00000128,0.00000432,0.00001466,0.00004969,0.00016843,0.00057094,0.00193540,0.00656063,0.02223934,0.07538726
0.77230000,0.00000037,0.00000127,0.00000431,0.00001462,0.00004958,0.00016817,0.00057039,0.00193460,0.00656167,0.02225550,0.07548495
0.77240000,0.00000037,0.00000127,0.00000430,0.00001458,0.00004948,0.00016791,0.00056983,0.00193380,0.00656270,0.02227166,0.07558274
0.77250000,0.00000037,0.00000126,0.00000428,0.00001454,0.00004937,0.00016765,0.00056927,0.00193301,0.00656373,0.02228783,0.07568065
0.77260000,0.00000037,0.00000126,0.00000427,0.00001450,0.00004927,0.00016739,0.00056871,0.00193221,0.00656476,0.02230400,0.07577868
0.77270000,0.00000037,0.00000125,0.00000425,0.00001446,0.00004916,0.00016713,0.00056815,0.00193141,0.00656578,0.02232018,0.07587682
0.77280000,0.00000037,0.00000125,0.00000424,0.00001442,0.00004906,0.00016687,0.00056759,0.00193061,0.00656680,0.02233636,0.07597507
0.77290000,0.00000036,0.00000124,0.00000423,0.00001438,0.00004895,0.00016661,0.00056703,0.00192981,0.00656781,0.02235254,0.07607344
0.77300000,0.00000036,0.00000124,0.00000421,0.00001435,0.00004885,0.00016635,0.00056647,0.00192901,0.00656882,0.02236873,0.07617193
0.77310000,0.00000036,0.00000123,0.00000420,0.00001431,0.00004875,0.00016609,0.00056592,0.00192820,0.00656983,0.02238492,0.07627052
0.77320000,0.00000036,0.00000123,0.00000419,0.00001427,0.00004864,0.00016583,0.00056536,0.00192740,0.00657084,0.02240112,0.07636924
0.77330000,0.00000036,0.00000122,0.00000417,0.00001423,0.00004854,0.00016558,0.00056480,0.00192660,0.00657184,0.02241732,0.07646807
0.77340000,0.00000036,0.00000122,0.00000416,0.00001419,0.00004844,0.00016532,0.00056424,0.00192579,0.00657284,0.02243352,0.07656701
0.77350000,0.00000036,0.00000121,0.00000414,0.00001415,0.00004833,0.00016506,0.00056368,0.00192498,0.00657384,0.02244973,0.07666607
0.77360000,0.00000035,0.00000121,0.00000413,0.00001412,0.00004823,0.00016480,0.00056312,0.00192417,0.00657483,0.02246594,0.07676524
0.77370000,0.00000035,0.00000120,0.00000412,0.00001408,0.00004813,0.00016455,0.00056257,0.00192337,0.00657582,0.02248215,0.07686453
0.77380000,0.00000035,0.00000120,0.00000410,0.00001404,0.00004803,0.00016429,0.00056201,0.00192256,0.00657681,0.02249837,0.07696393
0.77390000,0.00000035,0.00000120,0.00000409,0.00001400,0.00004792,0.00016403,0.00056145,0.00192174,0.00657779,0.02251460,0.07706345
0.77400000,0.00000035,0.00000119,0.00000408,0.00001396,0.00004782,0.00016377,0.00056089,0.00192093,0.00657877,0.02253082,0.07716309
0.77410000,0.00000035,0.00000119,0.00000406,0.00001393,0.00004772,0.00016352,0.00056033,0.00192012,0.00657974,0.02254706,0.07726284
0.77420000,0.00000034,0.00000118,0.00000405,0.00001389,0.00004762,0.00016326,0.00055978,0.00191930,0.00658072,0.02256329,0.07736271
0.77430000,0.00000034,0.00000118,0.00000404,0.00001385,0.00004751,0.00016301,0.00055922,0.00191849,0.00658169,0.02257953,0.07746269
0.77440000,0.00000034,0.00000117,0.00000402,0.00001381,0.00004741,0.00016275,0.00055866,0.00191767,0.00658265,0.02259577,0.07756279
0.77450000,0.00000034,0.00000117,0.00000401,0.00001377,0.00004731,0.00016249,0.00055810,0.00191686,0.00658362,0.02261202,0.07766301
0.77460000,0.00000034,0.00000116,0.00000400,0.00001374,0.00004721,0.00016224,0.00055755,0.00191604,0.00658458,0.02262827,0.07776334
0.77470000,0.00000034,0.00000116,0.00000398,0.00001370,0.00004711,0.00016198,0.00055699,0.00191522,0.00658553,0.02264452,0.07786379
0.77480000,0.00000034,0.00000115,0.00000397,0.00001366,0.00004701,0.00016173,0.00055643,0.00191440,0.00658648,0.02266078,0.07796436
0.77490000,0.00000033,0.00000115,0.00000396,0.00001363,0.00004691,0.00016148,0.00055587,0.00191358,0.00658743,0.02267704,0.07806504
0.77500000,0.00000033,0.00000115,0.00000395,0.00001359,0.00004681,0.00016122,0.00055532,0.00191276,0.00658838,0.02269331,0.07816584
0.77510000,0.00000033,0.00000114,0.00000393,0.00001355,0.00004671,0.00016097,0.00055476,0.00191193,0.00658932,0.02270958,0.07826676
0.77520000,0.00000033,0.00000114,0.00000392,0.00001351,0.00004661,0.00016071,0.00055420,0.00191111,0.00659026,0.02272585,0.07836780
